capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,ONEPhysicality/GameThread/RegionalDamage_ms,ONEPhysicality/GameThread/BloodFixedStep_ms,ONEPhysicality/GameThread/StumpCollisionTransfer_ms,ONEPhysicality/GameThread/RagdollInitialize_ms,PhysicsVerbose/AllWorkers/StepSolver_Gather_ms,Chaos/AllWorkers/ApplyConstraints_ms,PhysicsVerbose/AllWorkers/StepSolver_Scatter_ms,ONEPhysicality/GameThread/RagdollRest_ms,ONEPhysicality/GameThread/PartInitialize_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native,ONEPhysicality/Live_native,ONEPhysicality/RigidBodies_native,ONEPhysicality/Awake_native,ONEPhysicality/Wounds_native,ONEPhysicality/Phase_native,ONEPhysicality/Droplets_native,ONEPhysicality/Pools_native,ONEPhysicality/ProjectionTraces_native
6558,54.65411069999997,0,8.2416,2.2144,2.3279,1.693,0.8757,0.0061,0.0038,0.0004,0.0922,0.1059,0.0753,0.1742,0.2896,0.0002,0.0202,0.0043,0.0027,0.0001,0.0207,0.2315,0.0006,0.0002,0.0109,0.7211,0.0415,0.0002,0.0108,0.0,0.0,0.0,0.0,0.0702,0.0952,0.0202,0.0022,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6559,54.66235229999997,0,8.4865,2.1238,2.4254,1.6953,0.8824,0.0085,0.0052,0.0004,0.1091,0.1265,0.0787,0.103,0.2205,0.0002,0.0242,0.0049,0.0042,0.0003,0.025,0.2642,0.0008,0.0002,0.0097,0.7136,0.0533,0.0001,0.0056,0.0,0.0,0.0,0.0,0.0711,0.1258,0.0212,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6560,54.67083879999996,0,8.3165,2.2567,2.3894,1.6299,0.8904,0.0051,0.0067,0.0003,0.105,0.121,0.0786,0.1089,0.228,0.0002,0.0224,0.0048,0.0035,0.0003,0.0237,0.2782,0.0008,0.0002,0.0102,0.7264,0.0503,0.0001,0.0056,0.0,0.0,0.0,0.0,0.0682,0.1362,0.0209,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6561,54.67915529999996,0,8.2557,2.2603,2.479,1.5148,0.9432,0.0079,0.0054,0.0004,0.1855,0.2024,0.0776,0.1099,0.229,0.0003,0.0231,0.0049,0.0028,0.0002,0.0242,0.2506,0.0007,0.0,0.0106,0.7817,0.0521,0.0001,0.006,0.0,0.0,0.0,0.0,0.0705,0.0868,0.0192,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6562,54.68741099999996,0,8.2623,2.0075,2.2974,1.6031,0.8998,0.0075,0.0046,0.0003,0.0963,0.1123,0.0655,0.0977,0.2039,0.0002,0.019,0.0047,0.0029,0.0002,0.0179,0.264,0.0007,0.0001,0.0095,0.6672,0.1275,0.0,0.0063,0.0,0.0,0.0,0.0,0.0666,0.1355,0.0218,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6563,54.69567329999996,0,8.2573,2.2324,2.2398,1.6662,0.8734,0.0078,0.0037,0.0003,0.1435,0.159,0.0716,0.0994,0.2072,0.0003,0.0205,0.0044,0.0032,0.0002,0.0219,0.2681,0.0007,0.0002,0.0096,0.7254,0.0417,0.0001,0.006,0.0,0.0,0.0,0.0,0.0689,0.1249,0.0208,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6564,54.70393059999996,0,8.4459,1.8354,2.1711,1.5371,0.8296,0.0078,0.0054,0.0004,0.1051,0.1219,0.0595,0.1109,0.2132,0.0001,0.0207,0.0047,0.0032,0.0001,0.0189,0.2332,0.0013,0.0001,0.0099,0.6593,0.0527,0.0001,0.0058,0.0,0.0,0.0,0.0,0.0699,0.0885,0.0218,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6565,54.712376499999955,0,8.3234,1.9494,2.3138,1.6188,0.7851,0.0067,0.0043,0.0004,0.101,0.1156,0.0773,0.0992,0.2108,0.0003,0.0206,0.0042,0.0027,0.0002,0.0194,0.2115,0.0008,0.0,0.0101,0.629,0.0472,0.0,0.0055,0.0,0.0536,0.0,0.0,0.068,0.085,0.0192,0.0101,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,7.0,22.0,6.0
6566,54.72069989999996,0,8.4388,1.8581,2.3782,1.7109,0.7943,0.0086,0.0049,0.0005,0.104,0.1217,0.0718,0.0997,0.2123,0.0002,0.0191,0.0039,0.0031,0.0003,0.0193,0.223,0.0006,0.0001,0.0097,0.6436,0.0419,0.0,0.0064,0.0,0.0,0.0,0.0,0.0708,0.0942,0.0192,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6567,54.72913869999996,0,8.182,2.3034,2.3935,1.6057,0.9066,0.0086,0.0051,0.0004,0.1038,0.121,0.112,0.1163,0.2748,0.0002,0.0193,0.0041,0.0029,0.0002,0.02,0.224,0.0006,0.0,0.0096,0.7084,0.085,0.0002,0.0064,0.0,0.0,0.0,0.0,0.0684,0.0898,0.0181,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6568,54.737320699999955,0,8.2703,1.886,2.2338,1.5829,0.8104,0.0078,0.0053,0.0002,0.1013,0.1182,0.0613,0.1067,0.2086,0.0001,0.0208,0.005,0.0033,0.0002,0.023,0.2295,0.0012,0.0,0.0104,0.65,0.0471,0.0001,0.006,0.0,0.0,0.0,0.0,0.0712,0.0942,0.02,0.0109,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6569,54.745590999999955,0,8.5266,1.8401,2.27,1.5534,0.9103,0.0079,0.0056,0.0005,0.1005,0.1174,0.0778,0.1009,0.2152,0.0003,0.0193,0.0043,0.0023,0.0006,0.0187,0.3209,0.0009,0.0,0.011,0.7514,0.0496,0.0001,0.0066,0.0,0.0,0.0,0.0,0.0674,0.1,0.0217,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6570,54.75411759999996,0,8.408,1.8232,2.4698,1.5874,0.9356,0.007,0.0053,0.0003,0.1071,0.1234,0.1602,0.1084,0.3072,0.0002,0.0235,0.0047,0.0039,0.0002,0.0246,0.2369,0.0009,0.0001,0.0102,0.7652,0.0514,0.0002,0.0056,0.0,0.0,0.0,0.0,0.0695,0.0946,0.0212,0.0023,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6571,54.76252559999996,0,8.1893,2.0981,2.3875,1.6202,0.8794,0.0078,0.0049,0.0002,0.122,0.1384,0.0819,0.1141,0.2407,0.0002,0.0209,0.0048,0.0032,0.0002,0.02,0.239,0.0008,0.0001,0.0105,0.7105,0.0539,0.0,0.0065,0.0,0.0,0.0,0.0,0.0693,0.0978,0.022,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6572,54.77071489999996,0,8.376,1.8446,2.2959,1.8335,0.8831,0.007,0.007,0.0005,0.1137,0.1316,0.0846,0.1091,0.2325,0.0003,0.0224,0.0047,0.0029,0.0001,0.0228,0.2564,0.0007,0.0001,0.0115,0.7198,0.0471,0.0001,0.0066,0.0,0.0,0.0,0.0,0.0745,0.105,0.021,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6573,54.77909089999996,0,8.3144,2.1569,2.4085,1.6276,0.8378,0.0069,0.0047,0.0002,0.1003,0.1151,0.0797,0.1075,0.231,0.0002,0.0216,0.0043,0.0037,0.0003,0.0246,0.2376,0.0008,0.0,0.0103,0.6835,0.0462,0.0001,0.0056,0.0,0.0,0.0,0.0,0.0688,0.0943,0.0212,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6574,54.78740529999996,0,8.3056,1.8334,2.3144,1.6077,0.7808,0.0069,0.0047,0.0004,0.1002,0.115,0.0716,0.0997,0.2074,0.0002,0.0198,0.0044,0.003,0.0002,0.0202,0.2192,0.0007,0.0001,0.0104,0.6305,0.0445,0.0001,0.0062,0.0,0.0,0.0,0.0,0.0686,0.088,0.0191,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6575,54.79571089999996,0,8.343,2.1384,2.3385,1.6045,0.9289,0.0066,0.0048,0.0007,0.224,0.2393,0.069,0.0951,0.2024,0.0002,0.0189,0.004,0.0033,0.0002,0.0176,0.2418,0.0008,0.0002,0.0103,0.7715,0.0494,0.0,0.006,0.0,0.0,0.0,0.0,0.0689,0.0867,0.0215,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6576,54.804053899999964,0,8.3721,1.939,2.3635,1.6318,0.8377,0.0075,0.0049,0.0004,0.1146,0.1312,0.0829,0.1053,0.2309,0.0003,0.0215,0.0046,0.0029,0.0001,0.0203,0.2227,0.0006,0.0001,0.0107,0.6785,0.0429,0.0,0.006,0.0,0.0,0.0,0.0,0.0691,0.0931,0.0207,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6577,54.81242599999997,0,8.4743,2.2587,2.4551,1.5875,0.9395,0.0075,0.0039,0.0005,0.1039,0.1187,0.0638,0.1937,0.3,0.0003,0.0206,0.0043,0.0029,0.0002,0.0227,0.2337,0.0007,0.0,0.0095,0.7844,0.048,0.0001,0.0061,0.0,0.0492,0.0,0.0,0.07,0.0933,0.021,0.0109,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,6.0,22.0,7.0
6578,54.82090029999997,0,8.2037,2.2016,2.4792,1.5766,0.9334,0.0059,0.0062,0.0005,0.1112,0.1271,0.1001,0.1444,0.2907,0.0001,0.0223,0.0045,0.0037,0.0002,0.0235,0.2646,0.0007,0.0001,0.0102,0.7767,0.0458,0.0001,0.0062,0.0,0.0,0.0,0.0,0.0684,0.128,0.0238,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6579,54.82910399999997,0,8.2773,1.9167,2.3764,1.6262,0.8456,0.0051,0.0034,0.0006,0.102,0.1141,0.0834,0.1099,0.2325,0.0002,0.0213,0.0051,0.0032,0.0002,0.0238,0.2538,0.0008,0.0002,0.0095,0.6956,0.0411,0.0,0.0066,0.0,0.0,0.0,0.0,0.0696,0.0949,0.0221,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6580,54.837381299999976,0,8.4567,1.9151,2.3065,1.5647,0.9189,0.0073,0.0055,0.0004,0.1043,0.1208,0.1538,0.1344,0.3288,0.0002,0.0225,0.0042,0.0033,0.0,0.0227,0.2264,0.0013,0.0001,0.0105,0.7686,0.0436,0.0001,0.0069,0.0,0.0,0.0,0.0,0.0695,0.087,0.0219,0.0113,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6581,54.84583799999998,0,8.2749,2.0115,2.4371,1.7727,0.9087,0.0079,0.0052,0.0008,0.103,0.1204,0.1553,0.1043,0.2978,0.0002,0.0228,0.0046,0.0033,0.0001,0.0227,0.2321,0.0008,0.0,0.0109,0.7458,0.0488,0.0001,0.0064,0.0,0.0,0.0,0.0,0.0713,0.0953,0.0194,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6582,54.85411289999998,0,8.2807,2.0522,2.4206,1.6511,0.9518,0.0081,0.0048,0.0004,0.1101,0.1268,0.1659,0.1042,0.3066,0.0002,0.0208,0.0045,0.0034,0.0002,0.0214,0.2269,0.0005,0.0001,0.0093,0.7535,0.0852,0.0,0.0056,0.0,0.0,0.0,0.0,0.0715,0.0898,0.0197,0.0025,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6583,54.86239359999998,0,8.2857,1.937,2.3094,1.6165,0.9146,0.0084,0.0054,0.0003,0.1176,0.1352,0.0764,0.1121,0.2341,0.0003,0.022,0.0048,0.0031,0.0002,0.0231,0.2736,0.0007,0.0001,0.0106,0.7424,0.0492,0.0,0.0067,0.0,0.0,0.0,0.0,0.0712,0.1278,0.0216,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6584,54.870679299999985,0,8.3105,2.2845,2.2571,1.5859,0.8897,0.0069,0.0051,0.0003,0.1093,0.1251,0.081,0.1112,0.232,0.0002,0.0215,0.0046,0.0036,0.0002,0.0229,0.2765,0.0009,0.0002,0.01,0.7291,0.0504,0.0002,0.0065,0.0,0.0,0.0,0.0,0.0708,0.127,0.02,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6585,54.878989799999985,0,8.283,1.882,2.1825,1.668,0.8719,0.0086,0.0047,0.0004,0.1066,0.1238,0.096,0.1214,0.2642,0.0002,0.0207,0.0042,0.0032,0.0001,0.0193,0.2272,0.001,0.0,0.0101,0.7066,0.0523,0.0001,0.0057,0.0,0.0,0.0,0.0,0.0705,0.0948,0.0222,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6586,54.887272799999984,0,8.3676,1.8705,2.2507,1.6556,0.8466,0.008,0.005,0.0004,0.114,0.1307,0.084,0.1147,0.2437,0.0002,0.021,0.0047,0.0032,0.0003,0.0187,0.2329,0.0006,0.0,0.0097,0.6956,0.0411,0.0001,0.0058,0.0,0.0,0.0,0.0,0.0688,0.0964,0.0214,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6587,54.895640399999984,0,8.392,1.8775,2.2973,1.7412,0.9158,0.0086,0.006,0.0003,0.1379,0.156,0.0747,0.0918,0.2015,0.0001,0.021,0.0043,0.0028,0.0002,0.0231,0.2234,0.0007,0.0001,0.0101,0.6735,0.05,0.0001,0.0065,0.0,0.0,0.0,0.0,0.0671,0.0937,0.0214,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6588,54.904032399999984,0,8.3178,1.8587,2.1517,1.5311,0.8439,0.0091,0.0054,0.0002,0.1,0.1185,0.0658,0.1102,0.2179,0.0001,0.0216,0.0043,0.0035,0.0001,0.0245,0.2462,0.0007,0.0001,0.0094,0.6859,0.0478,0.0002,0.0057,0.0,0.0,0.0,0.0,0.0725,0.1064,0.0228,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6589,54.912350199999985,0,8.5095,1.991,2.4438,1.6706,0.898,0.0086,0.0052,0.0003,0.1023,0.1204,0.1593,0.102,0.2988,0.0002,0.0209,0.0043,0.0029,0.0003,0.0194,0.2227,0.0007,0.0002,0.0102,0.7329,0.0524,0.0,0.0061,0.0,0.0551,0.0,0.0,0.0688,0.0949,0.0196,0.0112,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,7.0,22.0,6.0
6590,54.92085969999999,0,8.2839,2.1685,2.4536,1.5559,0.8928,0.0091,0.006,0.0003,0.106,0.1249,0.0825,0.108,0.2305,0.0003,0.0218,0.0046,0.003,0.0002,0.0237,0.2561,0.001,0.0002,0.0121,0.7141,0.0558,0.0002,0.0067,0.0,0.0,0.0,0.0,0.1133,0.089,0.0215,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6591,54.92914359999999,0,8.2669,1.9605,2.3554,1.5948,0.8324,0.0066,0.0051,0.0003,0.1088,0.1239,0.0745,0.1096,0.2354,0.0003,0.0226,0.0046,0.0034,0.0001,0.0228,0.2294,0.0006,0.0001,0.0093,0.6854,0.0408,0.0002,0.0061,0.0,0.0,0.0,0.0,0.068,0.0874,0.0198,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6592,54.93741049999999,0,8.3251,1.9835,2.4446,1.7482,0.8864,0.0083,0.0056,0.0006,0.1069,0.125,0.07,0.1029,0.2101,0.0003,0.0219,0.0046,0.0033,0.0001,0.023,0.2762,0.0008,0.0001,0.0121,0.7133,0.0545,0.0002,0.0064,0.0,0.0,0.0,0.0,0.0685,0.1312,0.0215,0.0105,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6593,54.94573559999999,0,8.3625,1.8635,2.2324,1.5803,0.8882,0.0083,0.0061,0.0003,0.1051,0.1233,0.0744,0.1177,0.2378,0.0003,0.0215,0.0045,0.003,0.0001,0.0214,0.2689,0.0007,0.0001,0.011,0.7268,0.0476,0.0002,0.0053,0.0,0.0,0.0,0.0,0.0681,0.1265,0.0234,0.0,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
6594,54.95409809999999,0,8.1229,1.822,2.3046,1.6948,0.8255,0.0087,0.0078,0.0004,0.1014,0.1218,0.0702,0.0965,0.2044,0.0003,0.0225,0.0049,0.0029,0.0003,0.0243,0.2326,0.0008,0.0002,0.0101,0.6553,0.0529,0.0001,0.0054,0.0,0.0,0.0,0.0,0.0693,0.0956,0.0214,0.0022,0.0,0.0,221.0,48.0,110.0,63.0,52.0,0.0,2.0,1.0,73.0,90.0,0.0,73.0,39.0,13.0,132.0,45.0,31.0,0.0,0.0,0.0,34.0,446.0,173.0,8.0,2.0,1.0,0.0,48.0,32.0,6.0,5.0,0.0,0.0,0.0
